"dm","gdr","smk","age","sbp","chl","refv","N_AFR_ME","CSS_AFR","ESS_AFR","SSS_AFR","WSS_AFR","SN_LAT_AME","HI_N_AME","CAR","AND_LAT_AME","CEN_LAT_AME","TRO_LAT_AME","EAS_ASI","SOU_ASI","SE_ASI","CEN_ASI","HI_ASI_PAC","WES_EUR","CEN_EUR","EAS_EUR","OCE","AUS"
1,0,1,"65-69","120-139","<4","65-69_0_1_1_120-139_<4",31,23,17,19,19,18,24,19,13,16,13,26,20,20,38,18,22,31,36,20,19
1,0,1,"65-69","<120","<4","65-69_0_1_1_<120_<4",27,19,14,16,16,14,19,15,11,13,11,22,16,16,30,14,17,24,29,17,15
1,0,1,"60-64",">=180","<4","60-64_0_1_1_>=180_<4",43,35,26,28,30,30,36,28,20,24,20,40,29,30,63,28,38,54,54,30,32
1,0,1,"60-64","160-179","<4","60-64_0_1_1_160-179_<4",37,29,21,24,24,24,30,23,16,19,16,33,24,25,50,23,30,42,45,25,26
1,0,1,"60-64","140-159","<4","60-64_0_1_1_140-159_<4",32,23,17,19,20,19,24,19,14,16,14,27,20,20,39,18,23,32,37,21,20
1,0,1,"60-64","120-139","<4","60-64_0_1_1_120-139_<4",27,19,14,16,16,14,20,16,11,13,11,22,16,16,30,15,18,24,29,17,15
1,0,1,"60-64","<120","<4","60-64_0_1_1_<120_<4",23,15,12,13,13,11,16,13,9,11,9,18,14,13,23,12,13,18,23,14,12
1,0,1,"55-59",">=180","<4","55-59_0_1_1_>=180_<4",40,31,23,25,26,26,32,25,18,21,18,36,26,27,54,25,33,46,48,27,28
1,0,1,"55-59","160-179","<4","55-59_0_1_1_160-179_<4",33,25,18,21,21,20,26,20,14,17,14,29,21,21,42,19,25,35,39,22,21
1,0,1,"55-59","140-159","<4","55-59_0_1_1_140-159_<4",28,20,15,17,17,15,20,16,12,14,12,23,17,17,31,15,18,26,31,18,16
1,0,1,"55-59","120-139","<4","55-59_0_1_1_120-139_<4",23,16,12,13,13,12,16,13,10,11,9,18,14,13,23,12,14,19,24,14,12
1,0,1,"55-59","<120","<4","55-59_0_1_1_<120_<4",19,12,10,11,10,9,13,10,8,9,8,15,11,10,17,9,10,13,18,12,9
1,0,1,"50-54",">=180","<4","50-54_0_1_1_>=180_<4",36,27,20,23,23,22,28,22,16,18,16,32,23,24,45,21,28,40,42,24,24
1,0,1,"50-54","160-179","<4","50-54_0_1_1_160-179_<4",30,21,16,18,18,17,22,17,13,15,13,25,18,18,34,16,20,29,33,19,18
1,0,1,"50-54","140-159","<4","50-54_0_1_1_140-159_<4",24,17,13,14,14,12,17,14,10,12,10,20,15,14,25,13,15,20,25,15,13
1,0,1,"50-54","120-139","<4","50-54_0_1_1_120-139_<4",20,13,10,11,11,9,13,11,8,9,8,15,12,11,18,10,11,14,19,12,10
1,0,1,"50-54","<120","<4","50-54_0_1_1_<120_<4",16,10,8,9,8,7,10,8,6,7,6,12,9,8,13,7,8,10,14,9,7
1,0,1,"45-49",">=180","<4","45-49_0_1_1_>=180_<4",32,24,18,20,20,19,25,19,14,16,14,29,20,21,38,19,23,33,37,22,21
1,0,1,"45-49","160-179","<4","45-49_0_1_1_160-179_<4",26,18,14,16,16,14,19,15,11,13,11,22,16,16,28,14,17,23,28,17,15
1,0,1,"45-49","140-159","<4","45-49_0_1_1_140-159_<4",21,14,11,12,12,10,14,12,9,10,9,17,12,12,20,10,12,16,21,13,11
1,0,1,"45-49","120-139","<4","45-49_0_1_1_120-139_<4",17,10,8,9,9,7,11,9,7,8,7,13,10,9,14,8,8,11,15,10,8
1,0,1,"45-49","<120","<4","45-49_0_1_1_<120_<4",14,8,6,7,7,5,8,7,5,6,5,10,8,7,9,6,6,7,11,8,6
1,0,1,"40-44",">=180","<4","40-44_0_1_1_>=180_<4",29,21,16,18,18,16,22,17,12,14,13,26,18,18,32,16,20,28,32,20,18
1,0,1,"40-44","160-179","<4","40-44_0_1_1_160-179_<4",23,16,12,14,13,11,16,13,10,11,10,19,14,14,22,12,13,19,24,15,12
1,0,1,"40-44","140-159","<4","40-44_0_1_1_140-159_<4",18,12,9,10,10,8,12,10,7,8,7,14,11,10,15,9,9,12,17,11,9
1,0,1,"40-44","120-139","<4","40-44_0_1_1_120-139_<4",14,9,7,8,7,6,9,7,6,6,6,10,8,7,10,6,6,8,12,8,6
1,0,1,"40-44","<120","<4","40-44_0_1_1_<120_<4",11,6,5,6,6,4,7,6,4,5,4,8,6,5,7,5,4,5,9,6,4
1,0,1,"70-74",">=180","4-4.9","70-74_0_1_1_>=180_4-4.9",54,47,33,37,39,43,48,37,26,32,26,50,38,40,85,39,55,74,71,38,45
1,0,1,"70-74","160-179","4-4.9","70-74_0_1_1_160-179_4-4.9",48,40,28,32,33,36,41,32,23,27,22,43,33,34,75,33,46,63,62,33,38
1,0,1,"70-74","140-159","4-4.9","70-74_0_1_1_140-159_4-4.9",42,34,24,27,29,29,35,27,19,23,19,38,28,29,64,28,38,53,54,29,31
1,0,1,"70-74","120-139","4-4.9","70-74_0_1_1_120-139_4-4.9",37,29,21,23,24,24,30,23,17,20,16,32,24,25,52,23,31,43,46,25,26
1,0,1,"70-74","<120","4-4.9","70-74_0_1_1_<120_4-4.9",33,24,18,20,20,20,25,20,14,17,14,27,21,21,42,19,24,34,38,21,21
1,0,1,"65-69",">=180","4-4.9","65-69_0_1_1_>=180_4-4.9",50,42,30,33,35,38,43,33,24,28,23,46,34,36,77,35,49,66,64,35,40
1,0,1,"65-69","160-179","4-4.9","65-69_0_1_1_160-179_4-4.9",43,35,25,28,29,31,37,28,20,24,20,39,29,30,66,29,39,55,55,30,33
1,0,1,"65-69","140-159","4-4.9","65-69_0_1_1_140-159_4-4.9",38,29,21,24,25,25,30,24,17,20,17,33,25,25,54,24,31,44,46,25,26
1,0,1,"65-69","120-139","4-4.9","65-69_0_1_1_120-139_4-4.9",33,24,18,20,20,20,25,20,14,17,14,27,21,21,43,19,25,34,38,21,21
1,0,1,"65-69","<120","4-4.9","65-69_0_1_1_<120_4-4.9",28,20,15,17,17,16,21,16,12,14,12,23,17,17,33,16,19,27,31,18,17
1,0,1,"60-64",">=180","4-4.9","60-64_0_1_1_>=180_4-4.9",46,38,27,30,32,33,39,30,21,25,21,41,31,32,69,31,42,59,58,32,35
1,0,1,"60-64","160-179","4-4.9","60-64_0_1_1_160-179_4-4.9",39,31,22,25,26,26,32,25,18,21,17,34,26,26,57,25,33,47,49,26,28
1,0,1,"60-64","140-159","4-4.9","60-64_0_1_1_140-159_4-4.9",34,25,18,21,21,21,26,21,15,17,14,28,21,21,45,20,26,36,40,22,22
1,0,1,"60-64","120-139","4-4.9","60-64_0_1_1_120-139_4-4.9",29,20,15,17,17,16,21,17,12,14,12,23,18,17,34,16,20,27,32,18,17
1,0,1,"60-64","<120","4-4.9","60-64_0_1_1_<120_4-4.9",24,17,12,14,14,12,17,14,10,12,10,19,15,14,26,13,15,20,26,15,13
1,0,1,"55-59",">=180","4-4.9","55-59_0_1_1_>=180_4-4.9",42,34,24,27,28,29,35,27,19,23,19,38,28,29,61,27,37,51,52,29,31
1,0,1,"55-59","160-179","4-4.9","55-59_0_1_1_160-179_4-4.9",36,27,20,22,23,22,28,22,16,18,15,31,23,23,48,21,28,39,43,23,24
1,0,1,"55-59","140-159","4-4.9","55-59_0_1_1_140-159_4-4.9",30,22,16,18,18,17,22,18,13,15,13,25,19,18,37,17,21,29,34,19,18
1,0,1,"55-59","120-139","4-4.9","55-59_0_1_1_120-139_4-4.9",25,17,13,14,14,13,18,14,10,12,10,20,15,15,27,13,16,21,27,15,14
1,0,1,"55-59","<120","4-4.9","55-59_0_1_1_<120_4-4.9",21,14,10,12,11,10,14,11,8,10,8,16,12,11,20,10,12,15,21,12,10
1,0,1,"50-54",">=180","4-4.9","50-54_0_1_1_>=180_4-4.9",38,30,22,24,25,25,31,24,17,20,17,34,25,26,53,24,32,45,47,26,27
1,0,1,"50-54","160-179","4-4.9","50-54_0_1_1_160-179_4-4.9",32,24,17,19,20,19,24,19,14,16,14,27,20,20,40,18,23,33,37,21,20
1,0,1,"50-54","140-159","4-4.9","50-54_0_1_1_140-159_4-4.9",26,18,14,15,16,14,19,15,11,13,11,21,16,16,30,14,17,24,29,17,15
1,0,1,"50-54","120-139","4-4.9","50-54_0_1_1_120-139_4-4.9",22,14,11,12,12,10,15,12,9,10,9,16,13,12,21,11,12,17,22,13,11
1,0,1,"50-54","<120","4-4.9","50-54_0_1_1_<120_4-4.9",18,11,9,10,9,8,11,9,7,8,7,13,10,9,15,8,9,12,17,10,8
1,0,1,"45-49",">=180","4-4.9","45-49_0_1_1_>=180_4-4.9",35,27,20,22,23,22,28,21,15,18,15,31,22,23,45,21,27,38,41,24,23
1,0,1,"45-49","160-179","4-4.9","45-49_0_1_1_160-179_4-4.9",29,20,15,17,17,16,21,17,12,14,12,24,18,18,33,16,19,27,32,18,17
1,0,1,"45-49","140-159","4-4.9","45-49_0_1_1_140-159_4-4.9",23,16,12,13,13,12,16,13,10,11,9,18,14,13,24,12,14,19,24,14,12
1,0,1,"45-49","120-139","4-4.9","45-49_0_1_1_120-139_4-4.9",19,12,9,10,10,8,12,10,7,9,7,14,11,10,17,9,10,13,18,11,9
1,0,1,"45-49","<120","4-4.9","45-49_0_1_1_<120_4-4.9",15,9,7,8,8,6,9,8,6,7,6,10,8,8,12,7,7,9,13,9,6
1,0,1,"40-44",">=180","4-4.9","40-44_0_1_1_>=180_4-4.9",32,24,18,20,20,19,25,19,14,16,14,28,20,20,39,18,23,33,37,21,20
1,0,1,"40-44","160-179","4-4.9","40-44_0_1_1_160-179_4-4.9",26,18,13,15,15,13,18,15,11,12,11,21,16,15,27,14,16,22,27,16,14
1,0,1,"40-44","140-159","4-4.9","40-44_0_1_1_140-159_4-4.9",20,13,10,11,11,10,14,11,8,9,8,16,12,11,19,10,11,15,20,12,10
1,0,1,"40-44","120-139","4-4.9","40-44_0_1_1_120-139_4-4.9",16,10,8,9,8,7,10,8,6,7,6,12,9,8,13,7,8,10,15,9,7
1,0,1,"40-44","<120","4-4.9","40-44_0_1_1_<120_4-4.9",13,7,6,7,6,5,8,6,5,5,5,8,7,6,9,5,5,6,10,7,5
1,0,1,"70-74",">=180","5-5.9","70-74_0_1_1_>=180_5-5.9",55,49,34,38,41,46,50,39,28,33,27,51,40,42,88,42,59,77,74,40,48
1,0,1,"70-74","160-179","5-5.9","70-74_0_1_1_160-179_5-5.9",50,42,30,33,35,38,43,34,24,29,23,45,35,36,79,35,49,67,65,34,40
1,0,1,"70-74","140-159","5-5.9","70-74_0_1_1_140-159_5-5.9",44,36,25,28,30,32,37,29,20,24,20,39,30,31,68,30,41,56,57,30,33
1,0,1,"70-74","120-139","5-5.9","70-74_0_1_1_120-139_5-5.9",39,31,22,24,25,26,31,25,17,21,17,33,26,26,57,25,33,46,48,26,27
1,0,1,"70-74","<120","5-5.9","70-74_0_1_1_<120_5-5.9",34,26,19,21,21,21,27,21,15,18,15,28,22,22,46,20,26,37,41,22,22
1,0,1,"65-69",">=180","5-5.9","65-69_0_1_1_>=180_5-5.9",52,45,31,35,37,41,46,35,25,30,24,47,36,38,83,37,53,70,68,36,43
1,0,1,"65-69","160-179","5-5.9","65-69_0_1_1_160-179_5-5.9",45,38,27,30,31,33,39,30,21,26,21,40,31,32,72,31,43,59,59,31,35
1,0,1,"65-69","140-159","5-5.9","65-69_0_1_1_140-159_5-5.9",40,32,22,25,26,27,32,25,18,21,18,34,26,27,60,25,34,48,50,26,28
1,0,1,"65-69","120-139","5-5.9","65-69_0_1_1_120-139_5-5.9",34,26,19,21,22,22,27,21,15,18,15,29,22,22,48,21,27,38,41,22,23
1,0,1,"65-69","<120","5-5.9","65-69_0_1_1_<120_5-5.9",30,22,16,18,18,17,22,18,13,15,12,24,19,18,38,17,21,29,34,19,18
1,0,1,"60-64",">=180","5-5.9","60-64_0_1_1_>=180_5-5.9",48,40,29,32,34,36,42,32,23,27,22,44,33,34,76,34,47,64,63,33,38
1,0,1,"60-64","160-179","5-5.9","60-64_0_1_1_160-179_5-5.9",42,34,24,27,28,29,35,27,19,23,19,36,28,28,63,27,37,51,53,28,30
1,0,1,"60-64","140-159","5-5.9","60-64_0_1_1_140-159_5-5.9",36,27,20,22,23,23,28,22,16,19,15,30,23,23,51,22,29,40,44,23,24
1,0,1,"60-64","120-139","5-5.9","60-64_0_1_1_120-139_5-5.9",30,22,16,18,19,18,23,18,13,15,13,25,19,19,40,17,22,31,35,19,19
1,0,1,"60-64","<120","5-5.9","60-64_0_1_1_<120_5-5.9",26,18,13,15,15,14,19,15,11,13,11,20,16,15,30,14,17,23,28,16,15
1,0,1,"55-59",">=180","5-5.9","55-59_0_1_1_>=180_5-5.9",45,37,26,29,31,32,38,29,21,25,20,40,30,31,69,30,41,57,57,31,34
1,0,1,"55-59","160-179","5-5.9","55-59_0_1_1_160-179_5-5.9",38,30,21,24,25,25,31,24,17,20,17,33,25,25,55,24,32,44,47,25,26
1,0,1,"55-59","140-159","5-5.9","55-59_0_1_1_140-159_5-5.9",32,24,17,19,20,19,25,19,14,16,14,26,20,20,43,19,24,33,38,20,20
1,0,1,"55-59","120-139","5-5.9","55-59_0_1_1_120-139_5-5.9",27,19,14,16,16,15,20,16,11,13,11,21,17,16,32,15,18,25,30,17,16
1,0,1,"55-59","<120","5-5.9","55-59_0_1_1_<120_5-5.9",22,15,11,13,13,11,16,13,9,11,9,17,13,13,24,11,13,18,23,13,12
1,0,1,"50-54",">=180","5-5.9","50-54_0_1_1_>=180_5-5.9",41,33,24,26,28,28,34,26,19,22,18,36,27,28,61,27,36,50,52,28,30
1,0,1,"50-54","160-179","5-5.9","50-54_0_1_1_160-179_5-5.9",35,26,19,21,22,22,27,21,15,18,15,29,22,22,47,21,27,38,41,22,23
1,0,1,"50-54","140-159","5-5.9","50-54_0_1_1_140-159_5-5.9",29,21,15,17,17,16,21,17,12,14,12,23,18,17,35,16,20,28,32,18,17
1,0,1,"50-54","120-139","5-5.9","50-54_0_1_1_120-139_5-5.9",24,16,12,13,13,12,17,13,10,11,10,18,14,13,26,12,15,20,25,14,13
1,0,1,"50-54","<120","5-5.9","50-54_0_1_1_<120_5-5.9",19,12,9,11,10,9,13,11,8,9,8,14,11,10,18,9,11,14,19,11,10
1,0,1,"45-49",">=180","5-5.9","45-49_0_1_1_>=180_5-5.9",38,30,22,24,25,25,31,24,17,20,17,33,25,25,54,24,32,44,47,26,27
1,0,1,"45-49","160-179","5-5.9","45-49_0_1_1_160-179_5-5.9",31,23,17,19,19,18,24,19,13,16,13,26,20,20,40,18,23,32,36,20,20
1,0,1,"45-49","140-159","5-5.9","45-49_0_1_1_140-159_5-5.9",26,18,13,15,15,14,18,15,11,12,10,20,16,15,29,14,17,23,28,16,14
1,0,1,"45-49","120-139","5-5.9","45-49_0_1_1_120-139_5-5.9",21,14,10,12,11,10,14,11,8,10,8,15,12,11,21,10,12,16,21,12,10
1,0,1,"45-49","<120","5-5.9","45-49_0_1_1_<120_5-5.9",17,10,8,9,9,7,11,9,7,8,6,11,10,9,14,8,8,11,15,9,8
1,0,1,"40-44",">=180","5-5.9","40-44_0_1_1_>=180_5-5.9",35,27,20,22,22,22,28,22,15,18,15,30,23,23,47,21,27,39,42,23,23
1,0,1,"40-44","160-179","5-5.9","40-44_0_1_1_160-179_5-5.9",28,20,15,17,17,16,21,17,12,14,12,23,18,17,34,16,19,27,32,18,17
1,0,1,"40-44","140-159","5-5.9","40-44_0_1_1_140-159_5-5.9",23,15,11,13,13,11,16,13,9,11,9,17,14,13,24,12,14,18,24,14,12
1,0,1,"40-44","120-139","5-5.9","40-44_0_1_1_120-139_5-5.9",18,11,9,10,10,8,12,10,7,8,7,13,11,10,16,9,9,12,17,10,9
1,0,1,"40-44","<120","5-5.9","40-44_0_1_1_<120_5-5.9",14,9,7,8,7,6,9,7,6,6,5,9,8,7,11,6,6,8,13,8,6
1,0,1,"70-74",">=180","6-6.9","70-74_0_1_1_>=180_6-6.9",57,51,36,40,42,49,52,41,29,35,28,53,42,44,92,44,63,81,77,41,50
1,0,1,"70-74","160-179","6-6.9","70-74_0_1_1_160-179_6-6.9",51,44,31,34,37,41,45,35,25,30,24,46,36,38,84,38,53,71,68,36,42
1,0,1,"70-74","140-159","6-6.9","70-74_0_1_1_140-159_6-6.9",46,38,26,30,31,34,39,30,21,26,21,40,31,32,73,32,44,60,60,31,35
1,0,1,"70-74","120-139","6-6.9","70-74_0_1_1_120-139_6-6.9",40,32,23,25,27,28,33,26,18,22,18,35,27,27,62,26,36,49,51,27,29
1,0,1,"70-74","<120","6-6.9","70-74_0_1_1_<120_6-6.9",35,27,19,22,23,23,28,22,16,19,15,30,23,23,51,22,29,40,43,23,24
1,0,1,"65-69",">=180","6-6.9","65-69_0_1_1_>=180_6-6.9",54,47,33,37,39,44,48,38,27,32,26,49,39,40,87,40,57,75,72,38,46
1,0,1,"65-69","160-179","6-6.9","65-69_0_1_1_160-179_6-6.9",48,40,28,31,33,36,41,32,23,27,22,42,33,34,77,34,47,64,63,33,38
1,0,1,"65-69","140-159","6-6.9","65-69_0_1_1_140-159_6-6.9",42,34,24,26,28,29,35,27,19,23,19,36,28,28,66,28,38,52,54,28,31
1,0,1,"65-69","120-139","6-6.9","65-69_0_1_1_120-139_6-6.9",36,28,20,22,23,24,29,23,16,19,16,30,24,24,54,23,30,42,45,23,25
1,0,1,"65-69","<120","6-6.9","65-69_0_1_1_<120_6-6.9",31,23,17,19,19,19,24,19,14,16,13,25,20,19,42,18,24,32,37,20,20
1,0,1,"60-64",">=180","6-6.9","60-64_0_1_1_>=180_6-6.9",51,44,30,34,36,40,45,35,25,30,24,46,36,37,82,37,52,69,67,35,41
1,0,1,"60-64","160-179","6-6.9","60-64_0_1_1_160-179_6-6.9",44,36,25,28,30,32,37,29,21,25,20,38,30,31,70,30,41,57,57,30,33
1,0,1,"60-64","140-159","6-6.9","60-64_0_1_1_140-159_6-6.9",38,30,21,24,25,25,31,24,17,20,17,32,25,25,58,24,33,45,48,25,26
1,0,1,"60-64","120-139","6-6.9","60-64_0_1_1_120-139_6-6.9",32,24,17,19,20,20,25,20,14,17,14,26,21,20,45,19,25,35,39,20,21
1,0,1,"60-64","<120","6-6.9","60-64_0_1_1_<120_6-6.9",28,20,14,16,16,16,20,16,12,14,11,21,17,16,35,15,19,26,31,17,16
1,0,1,"55-59",">=180","6-6.9","55-59_0_1_1_>=180_6-6.9",47,40,28,31,33,36,41,32,23,27,22,42,33,34,76,33,46,63,62,33,37
1,0,1,"55-59","160-179","6-6.9","55-59_0_1_1_160-179_6-6.9",41,33,23,26,27,28,33,26,19,22,18,35,27,27,63,27,36,50,52,27,29
1,0,1,"55-59","140-159","6-6.9","55-59_0_1_1_140-159_6-6.9",34,26,19,21,22,22,27,21,15,18,15,28,22,22,50,21,28,38,42,22,23
1,0,1,"55-59","120-139","6-6.9","55-59_0_1_1_120-139_6-6.9",29,21,15,17,17,17,22,17,12,15,12,23,18,17,38,16,21,29,33,18,18
1,0,1,"55-59","<120","6-6.9","55-59_0_1_1_<120_6-6.9",24,17,12,14,14,13,17,14,10,12,10,18,15,14,28,13,16,21,26,14,13
1,0,1,"50-54",">=180","6-6.9","50-54_0_1_1_>=180_6-6.9",44,37,26,29,30,32,38,29,21,25,20,39,30,31,70,30,42,57,57,30,34
1,0,1,"50-54","160-179","6-6.9","50-54_0_1_1_160-179_6-6.9",37,29,21,23,24,25,30,24,17,20,16,31,25,24,56,23,32,44,47,24,26
1,0,1,"50-54","140-159","6-6.9","50-54_0_1_1_140-159_6-6.9",31,23,16,19,19,19,24,19,13,16,13,25,20,19,43,18,24,32,37,19,20
1,0,1,"50-54","120-139","6-6.9","50-54_0_1_1_120-139_6-6.9",26,18,13,15,15,14,19,15,11,13,10,19,16,15,31,14,17,23,29,15,15
1,0,1,"50-54","<120","6-6.9","50-54_0_1_1_<120_6-6.9",21,14,10,12,12,10,15,12,9,10,8,15,13,12,23,11,13,17,22,12,11
1,0,1,"45-49",">=180","6-6.9","45-49_0_1_1_>=180_6-6.9",41,33,24,26,28,29,34,27,19,23,19,36,28,28,63,27,37,51,53,28,30
1,0,1,"45-49","160-179","6-6.9","45-49_0_1_1_160-179_6-6.9",34,26,19,21,22,22,27,21,15,18,15,28,22,22,49,21,27,38,42,22,23
1,0,1,"45-49","140-159","6-6.9","45-49_0_1_1_140-159_6-6.9",28,20,15,16,17,16,21,17,12,14,12,22,18,17,36,16,20,27,32,17,17
1,0,1,"45-49","120-139","6-6.9","45-49_0_1_1_120-139_6-6.9",23,16,11,13,13,12,16,13,9,11,9,17,14,13,26,12,14,19,24,13,12
1,0,1,"45-49","<120","6-6.9","45-49_0_1_1_<120_6-6.9",19,12,9,10,10,9,12,10,7,9,7,13,11,10,18,9,10,13,18,10,9
1,0,1,"40-44",">=180","6-6.9","40-44_0_1_1_>=180_6-6.9",39,30,22,24,25,26,31,24,17,21,17,33,25,26,57,24,33,46,48,26,27
1,0,1,"40-44","160-179","6-6.9","40-44_0_1_1_160-179_6-6.9",31,23,17,19,19,19,24,19,14,16,13,25,20,19,42,18,24,33,37,20,20
1,0,1,"40-44","140-159","6-6.9","40-44_0_1_1_140-159_6-6.9",25,18,13,15,15,14,18,15,11,12,10,19,16,15,30,14,17,23,28,15,14
1,0,1,"40-44","120-139","6-6.9","40-44_0_1_1_120-139_6-6.9",20,13,10,11,11,10,14,11,8,10,8,14,12,11,21,10,12,15,21,12,10
1,0,1,"40-44","<120","6-6.9","40-44_0_1_1_<120_6-6.9",16,10,8,9,8,7,10,9,6,7,6,11,9,8,14,7,8,10,15,9,7
1,0,1,"70-74",">=180",">=7","70-74_0_1_1_>=180_>=7",59,54,37,41,44,52,55,43,31,37,29,55,44,46,94,47,66,84,80,43,53
1,0,1,"70-74","160-179",">=7","70-74_0_1_1_160-179_>=7",53,47,32,36,38,44,48,37,26,32,25,48,38,40,88,40,57,74,72,37,45
1,0,1,"70-74","140-159",">=7","70-74_0_1_1_140-159_>=7",47,40,28,31,33,37,41,32,23,28,22,42,33,34,78,34,47,64,63,32,38
1,0,1,"70-74","120-139",">=7","70-74_0_1_1_120-139_>=7",42,34,24,27,28,30,35,27,19,23,19,36,28,29,67,28,39,53,54,28,31
1,0,1,"70-74","<120",">=7","70-74_0_1_1_<120_>=7",37,29,20,23,24,25,30,23,17,20,16,31,24,24,56,23,31,43,46,24,25
1,0,1,"65-69",">=180",">=7","65-69_0_1_1_>=180_>=7",56,50,34,39,41,48,51,40,28,35,27,52,41,43,92,44,62,79,76,40,49
1,0,1,"65-69","160-179",">=7","65-69_0_1_1_160-179_>=7",50,43,29,33,35,40,44,34,24,29,23,44,35,36,83,36,51,68,67,34,41
1,0,1,"65-69","140-159",">=7","65-69_0_1_1_140-159_>=7",44,36,25,28,30,32,37,29,20,25,20,38,30,30,72,30,42,57,57,29,33
1,0,1,"65-69","120-139",">=7","65-69_0_1_1_120-139_>=7",38,30,21,24,25,26,31,24,17,21,17,32,25,25,60,25,33,46,48,25,27
1,0,1,"65-69","<120",">=7","65-69_0_1_1_<120_>=7",33,25,18,20,21,21,26,20,14,17,14,26,21,21,48,20,26,36,40,21,22
1,0,1,"60-64",">=180",">=7","60-64_0_1_1_>=180_>=7",53,47,32,36,39,44,48,37,26,32,26,48,38,40,88,40,57,75,72,37,45
1,0,1,"60-64","160-179",">=7","60-64_0_1_1_160-179_>=7",47,39,27,30,32,36,40,31,22,27,21,41,32,33,77,33,46,62,62,31,37
1,0,1,"60-64","140-159",">=7","60-64_0_1_1_140-159_>=7",40,33,22,25,27,28,33,26,18,22,18,34,27,27,65,27,37,50,52,26,29
1,0,1,"60-64","120-139",">=7","60-64_0_1_1_120-139_>=7",35,27,19,21,22,22,27,22,15,18,15,28,23,22,52,21,29,39,43,22,23
1,0,1,"60-64","<120",">=7","60-64_0_1_1_<120_>=7",30,22,15,17,18,17,22,18,13,15,12,23,19,18,40,17,22,30,35,18,18
1,0,1,"55-59",">=180",">=7","55-59_0_1_1_>=180_>=7",51,44,30,34,36,40,45,35,25,30,24,45,36,37,84,37,52,70,68,35,41
1,0,1,"55-59","160-179",">=7","55-59_0_1_1_160-179_>=7",43,36,25,28,29,32,37,29,20,25,20,37,30,30,71,30,41,56,57,29,33
1,0,1,"55-59","140-159",">=7","55-59_0_1_1_140-159_>=7",37,29,20,23,24,25,30,23,17,20,16,30,25,24,58,24,32,44,47,24,26
1,0,1,"55-59","120-139",">=7","55-59_0_1_1_120-139_>=7",31,23,16,18,19,19,24,19,14,16,13,24,20,19,45,18,24,33,38,19,20
1,0,1,"55-59","<120",">=7","55-59_0_1_1_<120_>=7",26,19,13,15,15,15,19,15,11,13,11,19,16,15,34,14,18,24,30,16,15
1,0,1,"50-54",">=180",">=7","50-54_0_1_1_>=180_>=7",48,41,28,31,33,37,41,32,23,28,22,42,33,34,79,34,48,64,63,33,38
1,0,1,"50-54","160-179",">=7","50-54_0_1_1_160-179_>=7",40,33,23,25,27,29,33,26,19,22,18,34,27,27,65,27,37,50,52,26,29
1,0,1,"50-54","140-159",">=7","50-54_0_1_1_140-159_>=7",34,26,18,20,21,22,27,21,15,18,14,27,22,21,51,21,28,38,42,21,22
1,0,1,"50-54","120-139",">=7","50-54_0_1_1_120-139_>=7",28,21,14,16,17,16,21,17,12,14,12,21,18,17,38,16,21,28,33,17,17
1,0,1,"50-54","<120",">=7","50-54_0_1_1_<120_>=7",23,16,12,13,13,12,17,13,10,11,9,17,14,13,28,12,15,20,25,13,13
1,0,1,"45-49",">=180",">=7","45-49_0_1_1_>=180_>=7",45,38,26,29,31,34,38,30,21,26,21,39,31,32,73,31,43,59,59,30,35
1,0,1,"45-49","160-179",">=7","45-49_0_1_1_160-179_>=7",38,30,21,23,24,25,30,24,17,20,16,31,25,25,58,24,33,45,48,24,26
1,0,1,"45-49","140-159",">=7","45-49_0_1_1_140-159_>=7",31,23,16,18,19,19,24,19,13,16,13,24,20,19,44,18,24,33,37,19,20
1,0,1,"45-49","120-139",">=7","45-49_0_1_1_120-139_>=7",26,18,13,14,15,14,18,15,11,13,10,19,16,15,32,14,17,23,29,15,15
1,0,1,"45-49","<120",">=7","45-49_0_1_1_<120_>=7",21,14,10,11,11,10,14,12,8,10,8,14,12,11,23,10,12,16,22,12,11
1,0,1,"40-44",">=180",">=7","40-44_0_1_1_>=180_>=7",42,35,24,27,28,31,35,28,20,24,19,37,29,29,68,28,39,54,55,28,32
1,0,1,"40-44","160-179",">=7","40-44_0_1_1_160-179_>=7",35,27,19,21,22,23,28,22,15,19,15,28,23,22,52,22,29,40,43,22,23
1,0,1,"40-44","140-159",">=7","40-44_0_1_1_140-159_>=7",28,21,15,16,17,17,21,17,12,14,12,21,18,17,38,16,21,28,33,17,17
1,0,1,"40-44","120-139",">=7","40-44_0_1_1_120-139_>=7",23,16,11,13,13,12,16,13,9,11,9,16,14,13,27,12,15,19,25,13,13
1,0,1,"40-44","<120",">=7","40-44_0_1_1_<120_>=7",19,12,9,10,10,9,12,10,7,9,7,12,11,9,19,9,10,13,18,10,9
